Workload,Estimation,Average Error,MAE,MAPE,EA,TAU,MAE_OVER,MAE_UNDER,%_OVER,%_UNDER,%_EXACT,MAE_S,MAE_OVER_S,MAE_UNDER_S,%_OVER_S,%_UNDER_S,%_EXACT_S,MAE_M,MAE_OVER_M,MAE_UNDER_M,%_OVER_M,%_UNDER_M,%_EXACT_M,MAE_L,MAE_OVER_L,MAE_UNDER_L,%_OVER_L,%_UNDER_L,%_EXACT_L
Normal,1 - User,03:37:09,13029.479764836175,16.601187915240754,0.4158310051001795,0.6803314410922066,13029.479764836175,0.0,1.0,0.0,0.0,6325.059857849196,6325.059857849196,0.0,1.0,0.0,0.0,14582.717200378327,14582.717200378327,0.0,1.0,0.0,0.0,31274.081740845766,31274.081740845766,0.0,1.0,0.0,0.0
Normal,2 - Actual,00:00:00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Normal,3 - Heuristic,01:14:20,4460.031763610872,5.703228125185891,0.5306342343896686,0.6035193202900516,2579.5141419328334,7017.60069906791,0.5735947311992649,0.4247086961131991,0.0016965726875360816,1385.8337453646477,1717.28271701051,111.33664425427872,0.7938813349814586,0.20222496909765142,0.0038936959208899875,4186.239404584966,3192.2544072065093,5053.086169137467,0.4649822096113138,0.5347025176777913,0.0003152727108949241,18223.941437553938,6626.750745632723,22962.049479166668,0.28936012822093454,0.7101467143385526,0.0004931574405128837
Normal,4 - DT,00:46:55,2815.974916644085,1.1830328088057191,0.6860887498123628,0.7404953567821214,2143.2329516012023,3775.3341707328855,0.4547286072787681,0.48774108415707434,0.05753030856415754,728.3439431396786,1210.0792552593093,150.34515280011698,0.5493819530284302,0.4226823238566131,0.027935723114956738,1612.4159798225464,1987.6550822953736,1596.5337518924214,0.40499031662387963,0.5057424672341575,0.0892672161419628,17734.107878190112,8984.276993648553,22497.13188901558,0.34940204660337815,0.6487486129946985,0.001849340401923314
Normal,5 - RNP,00:56:08,3368.1125393216066,2.080357668033498,0.6334994131409432,0.6822503177630019,3987.707387783665,2969.0015512621635,0.4714115720395396,0.5012665386382648,0.027321889322195647,1227.9168726823239,2105.626499915498,163.35900810417678,0.5485475896168108,0.4461372064276885,0.005315203955500618,2281.971039949556,3746.386547855494,1334.8189166314007,0.4195153808043958,0.5321352970319326,0.048349322163671576,17853.12439896437,14423.936398678414,20633.836793927218,0.44778695598569845,0.5522130440143016,0.0
Normal,6 - KNN,00:38:41,2321.614112185869,4.240324659063833,0.7323598807089579,0.7979353752047068,2146.390021881838,2723.333767064376,0.4038196448979111,0.5342201067426983,0.061960248359390645,824.0666872682324,1147.5370793427642,61.24596593455849,0.7033992583436341,0.2757725587144623,0.020828182941903584,1961.0183083367112,3792.3598747483784,1721.8723728100003,0.20136918434445797,0.6953790028374544,0.10325181281808765,10270.48008876834,5264.876312718787,12593.477797833935,0.316976944889656,0.683023055110344,0.0
Normal,7 - LLM,00:28:18,1698.6602495375662,2.019833034165492,0.852412380926353,0.862187373606328,2463.7432886423176,2347.133175009134,0.38225903366047337,0.3224666281796011,0.29527433815992554,362.76603831891225,949.6315921019745,43.13509749303621,0.37092088998763906,0.24406674907292955,0.3850123609394314,1698.6602495375662,3342.008709104452,1982.3567338810058,0.3930324730892222,0.36184299418997434,0.2451245327208035,5209.899026014055,3415.7393777183006,9414.760869565218,0.36851189742325235,0.4196769818764641,0.21181112070028357
